"page #",x,y,text
1,131.337867,2812.856800,桃園市議會第1屆議員選舉第3選舉區選舉公報
1,140.786667,2706.028000,桃園市議會第1屆議員選舉，經定於中華民國103年11月29日（星期六）上午8時起至下午4時止舉行投票。茲依公職人員選舉罷免法第47
1,140.786667,2669.996000,條規定，將候選人所填之政見及個人資料刊登如下，候選人個人資料係依據候選人所填列資料刊登，如有不實，由候選人自行負責。
1,140.786667,2614.316000,桃園市第1屆市議員選舉第3選舉區候選人：
1,1680.482400,2762.021867,桃園市選舉委員會　編印
1,371.938933,88.792933,選前買票有企圖，選後當選必貪污。
1,1785.049333,114.574133,投(開)票所一覽表請參閱背面
1,180.940933,2554.192000,相　　片
1,326.750133,2565.396133,出　生
1,326.750133,2542.996133,年月日
1,439.612933,2576.853333,推薦
1,448.946267,2554.192000,之
1,439.612933,2531.530667,政黨
1,500.092933,2554.192000,"學歷 經歷 政　　　　　　　　見"
1,127.279733,2340.120000,1
1,344.801467,2381.568800,54
1,347.884133,2357.202133,3
1,347.884133,2332.835467,3
1,486.604133,2365.124133,開南大學公
1,486.604133,2351.127467,共事務管理
1,486.604133,2337.130800,學系畢業
1,565.971467,2407.125467,八德市第3屆市
1,565.971467,2393.128800,民代表
1,565.971467,2379.132133,桃園縣第16屆縣
1,565.971467,2365.135467,議員
1,565.971467,2351.138800,桃園縣第17屆縣
1,565.971467,2337.142133,議員
1,565.971467,2323.145467,民進黨桃園縣黨
1,565.971467,2309.148800,部評議委員、執
1,565.971467,2295.152133,行委員
1,665.183467,2379.154800,嚴格監督桃園市內地下管線設置之必要性與安全性。
1,665.183467,2365.158133,爭取有線電視費率調為500元整。
1,665.183467,2351.161467,爭取增加社會住宅之戶數，並大幅調降購屋金。
1,665.183467,2337.164800,爭取增加生育津貼，生一胎補助2萬，每個月補助5000元到5歲。
1,665.183467,2323.168133,爭取65歲以上長者免繳健保費。
1,127.279733,2001.096400,2
1,344.801467,2042.545467,42
1,347.884133,2018.178800,6
1,344.801467,1993.812133,13
1,486.604133,2026.100800,南亞技術學
1,486.604133,2012.104133,院副學士畢
1,486.604133,1998.107467,業
1,565.971467,2159.108800,1.現任八德市長
1,565.971467,2145.112133,2.桃園縣議會議
1,576.556933,2131.115467,員
1,565.971467,2117.118800,3.八德市大忠里
1,576.556933,2103.122133,第一、二屆里
1,576.556933,2089.125467,長
1,565.971467,2075.128800,4.八德市第一屆
1,576.556933,2061.132133,里長聯誼會會
1,576.556933,2047.135467,長
1,565.971467,2033.138800,5.中國國民黨八
1,576.556933,2019.142133,德市黨部主任
1,576.556933,2005.145467,委員
1,565.971467,1991.148800,6.桃園縣德民獅
1,576.556933,1977.152133,子會會長
1,565.971467,1963.155467,7.桃園縣建材公
1,576.556933,1949.158800,會理事長
1,565.971467,1935.162133,8.八德市音樂協
1,576.556933,1921.165467,會理事長
1,565.971467,1907.168800,9.八德市舞蹈協
1,576.556933,1893.172133,會理事長
1,565.971467,1879.175467,10.八德後憲中
1,583.300267,1865.178800,心主任
1,665.183467,2159.176800,1.督促八德重劃區原規劃之行政園區興建，讓區公所、衛生、地政、戶政等單位
1,675.768933,2145.180133,合署辦公，便利市民洽公。
1,665.183467,2131.183467,2.爭取提高婦女生育補助、育兒津貼及托育補助，讓幼兒皆獲得完整的照顧。
1,665.183467,2117.186800,3.爭取捷運綠線、藍線及土城三鶯線延伸八德，擴大八德市民一日生活圈，帶動
1,675.768933,2103.190133,地方繁榮。
1,665.183467,2089.193467,4.督促市府興建社會福利住宅，落實居住正義，照顧弱勢團體。
1,665.183467,2075.196800,5.建請市府協調與榮民之家合作，利用現有設施增設或開放老人日托及長照服
1,675.768933,2061.200133,務，使老有所終。
1,665.183467,2047.203467,6.繼續督促廣豐工商綜合區及「桃拾」生活廣場的後續開發，帶動八德嶄新亮麗
1,675.768933,2033.206800,的新生活。
1,665.183467,2019.210133,7.持續推動一鄰里一公園的目標，提供市民舒適的休閒綠地空間。
1,665.183467,2005.213467,8.推廣在地農業發展，多元模式經營產銷；推動農業休閒化，積極打造產業觀光
1,675.768933,1991.216800,工廠。
1,665.183467,1977.220133,9.建構優質圖書環境，促進教育多元發展；強調終身學習理念，深耕地方文化發
1,675.768933,1963.223467,展；續辦大型藝文活動，推動市民藝文饗宴。
1,665.183467,1949.226800,10.持續推動國道二號橋下空間活化利用，興闢集會所、社區活動中心、體健廣
1,682.512267,1935.230133,場等地方基礎設施。
1,665.183467,1921.233467,11.完成新生路、崁頂路拓寬外，並繼續爭取拓寬長安街、廣福路及和平路北端
1,682.512267,1907.236800,道路，改善交通瓶頸。
1,665.183467,1893.240133,12.爭取中央大學儘速進駐重劃區，持續推動八德二期重劃區計劃。
1,665.183467,1879.243467,13.透過完整的行政歷練，全力督促市政府推動八德區各項建設，帶領八德躍向
1,682.512267,1865.246800,璀璨的新里程。
1,127.279733,1662.072933,3
1,344.801467,1703.522000,44
1,347.884133,1679.155333,6
1,347.884133,1654.788667,4
1,486.604133,1687.077333,桃園創新技
1,486.604133,1673.080667,術學院企業
1,486.604133,1659.084000,管理科
1,565.971467,1833.152667,開南大學公共政
1,565.971467,1820.346000,策研究班
1,565.971467,1807.539333,桃園縣第十六
1,565.971467,1794.732667,屆、第十七屆縣
1,565.971467,1781.926000,議員
1,565.971467,1769.119333,八德市體育會理
1,565.971467,1756.312667,事長
1,565.971467,1743.506000,桃園縣婦女會常
1,565.971467,1730.699333,務理事
1,565.971467,1717.892667,桃園縣體育會理
1,565.971467,1705.086000,事
1,565.971467,1692.279333,八德市健康會理
1,565.971467,1679.472667,事長
1,565.971467,1666.666000,中國國民黨八德
1,565.971467,1653.859333,市黨部委員
1,565.971467,1641.052667,八德市婦聯會主
1,565.971467,1628.246000,任委員
1,565.971467,1615.439333,八德市婦女會理
1,565.971467,1602.632667,事長
1,565.971467,1589.826000,八德市婦女愛心
1,565.971467,1577.019333,協會理事長
1,565.971467,1564.212667,婦聯青溪桃園縣
1,565.971467,1551.406000,支會主任委員
1,565.971467,1538.599333,八德市張廖簡宗
1,565.971467,1525.792667,親會婦女聯誼會
1,565.971467,1512.986000,創會會長
1,665.183467,1820.051333,一、建構便捷交通網絡：監督政府道路整平確實改善；促請加速推動都會區捷
1,687.850267,1806.054667,運系統建置；爭取捷運綠線與台北捷運線延伸銜接，促請政府規劃新闢生
1,687.850267,1792.058000,活圈六號道路，完備八德交通網絡。
1,665.183467,1778.061333,二、完善社會福利權益：爭取高齡長者、婦女、青少年兒童、身心障礙者及中
1,687.850267,1764.064667,低收入戶等社會福利與權益均比照直轄市規定調整，如：65歲以上老人健
1,687.850267,1750.068000,保費免費，提高育兒津貼及生育補助。
1,665.183467,1736.071333,三、加強社福關懷照顧：促請政府推動福利宅，供弱勢居民租用；賡續辦理青
1,687.850267,1722.074667,年創業、就業輔導措施；協助陸配、外籍配偶語文學習、技能培訓與生活
1,687.850267,1708.078000,扶助。
1,665.183467,1694.081333,四、維護農民權益保障：促請政府推廣有機農業，增進農田地力永續經營。協
1,687.850267,1680.084667,助農民提高農業競爭力，行銷在地農業及觀光資源。
1,665.183467,1666.088000,五、重視警消安全保障：爭取加強警消教育訓練，強化專業技能。督促政府寬
1,687.850267,1652.091333,列預算，充實警消人員應勤裝備，提升出勤保障。爭取提高義警、義消人
1,687.850267,1638.094667,員保險，照顧守望相助巡守隊等協勤民力。
1,665.183467,1624.098000,六、提升居民居住品質：監督政府加強改善淹水問題，易淹水之低漥地區增設
1,687.850267,1610.101333,抽水站及排水箱涵；確保食品安全，積極抽驗稽查民生食品，遏止不肖廠
1,687.850267,1596.104667,商添偽摻假。
1,665.183467,1582.108000,七、提升八德教育環境：促請增設大福國小、大勇國中，供鄰近新興社區學子
1,687.850267,1568.111333,就近就讀。爭取經費修繕八德市國中、小老舊校舍，改善教育環境品質。
1,665.183467,1554.114667,八、爭取地方建設發展：積極爭取八德茄明、茄苳、永豐、高城、高明、白鷺
1,687.850267,1540.118000,六里納入都市計畫通盤檢討，規劃永豐站周邊建設，帶動地方繁榮。
1,665.183467,1526.121333,淑真服務熱忱，珍惜所託，全力為鄉親效勞。
1,127.279733,1323.049467,4
1,344.801467,1364.498400,53
1,347.884133,1340.131733,8
1,347.884133,1315.765067,4
1,486.604133,1397.047733,1.省立中壢
1,497.189733,1383.051067,高商畢
1,486.604133,1369.054400,2.清雲科技
1,497.189733,1355.057733,大學財金
1,497.189733,1341.061067,系畢
1,486.604133,1327.064400,3.清雲科技
1,497.189733,1313.067733,大學國際
1,497.189733,1299.071067,企業管理
1,497.189733,1285.074400,研究所碩
1,497.189733,1271.077733,士畢
1,565.971467,1453.079733,1.桃園縣第16、
1,576.556933,1439.083067,17屆縣議員
1,565.971467,1425.086400,2.2013年桃園縣
1,576.556933,1411.089733,議會民進黨黨
1,576.556933,1397.093067,團總召
1,565.971467,1383.096400,3.八德市呂姓宗
1,576.556933,1369.099733,親會副理事長
1,565.971467,1355.103067,4.八德市林姓宗
1,576.556933,1341.106400,親會理事長
1,565.971467,1327.109733,5.八德市邱姓宗
1,576.556933,1313.113067,親會總幹事
1,565.971467,1299.116400,6.黃姓宗親會八
1,576.556933,1285.119733,德分會顧問
1,565.971467,1271.123067,7.台南同鄉會顧
1,576.556933,1257.126400,問
1,565.971467,1243.129733,8.澎湖同鄉會顧
1,576.556933,1229.133067,問
1,565.971467,1215.136400,9.開南大學講師
1,665.183467,1474.137067,1.爭取八德擴大都市計劃原機關用地改設為運動休閒館。
1,665.183467,1460.140400,2.爭取各國小增加班級數做為公立附設幼稚園，普及中、低收、弱勢、單親家
1,675.768933,1446.143733,庭。
1,665.183467,1432.147067,3.改善八德淹水地區排水設施，舊社區的排水溝重新施作，農田灌溉溝渠及區域
1,675.768933,1418.150400,排水一定要分離解決淹水問題
1,665.183467,1404.153733,4.全面改善各國中小廁所汰舊換新。
1,665.183467,1390.157067,5.重新規劃八德市交通運輸網，讓市民公車行駛到各社區
1,665.183467,1376.160400,6.增加清潔人員加強各公園的清潔及內部維修管理問題。
1,665.183467,1362.163733,7.增設八德市公共監控系統雲端化，在八德市交通道路、巷口、低漥地區架設監
1,675.768933,1348.167067,視器，提昇當地治安、防災、交通管理。
1,665.183467,1334.170400,8.延續102年爭取，加強監督八德市廣福路上的茄苳橋拓寬為20米，內含各3米人
1,675.768933,1320.173733,行步道，以利小孩上下學及老人行的安全。
1,665.183467,1306.177067,9.為辛苦的農民爭取福利及增加機械設備。
1,665.183467,1292.180400,10.實施3歲以下育兒津貼，每月3仟元。
1,665.183467,1278.183733,11.比照直轄市65歲以上老人健保免費。
1,665.183467,1264.187067,12.設置公共托嬰中心50所，培育專業保姆5仟人。
1,665.183467,1250.190400,13.租屋津貼每月5仟，補助1萬戶。
1,665.183467,1236.193733,14.創辦國小免費營養早餐。
1,665.183467,1222.197067,15.公車8公里免費，連結城鄉運輸。
1,665.183467,1208.200400,16.推動2萬戶只租不售社會住宅，照顧青年、勞工及弱勢家庭。
1,665.183467,1194.203733,17.爭取生育津貼補助與雙北福利相同。
1,127.279733,984.025867,5
1,344.801467,1025.474800,57
1,344.801467,1001.108133,11
1,344.801467,976.741467,20
1,486.604133,1002.026133,國立交通大
1,486.604133,988.029467,學博士
1,565.971467,1023.026800,國立交通大學能
1,565.971467,1009.030133,源中心研究員
1,565.971467,995.033467,國立成功大學正
1,565.971467,981.036800,研究員
1,565.971467,967.040133,兼任副教授
1,665.183467,1037.034800,推動使八德成為讓八德人安居樂業的驕傲好所在，因此要積極督促未來桃園市
1,665.183467,1023.038133,政府：
1,665.183467,1009.041467,1.改善交通，遠離塞車，讓大家多睡半小時，也可早半小時回家。
1,665.183467,995.044800,2.積極建立更完善的社區公共保母托育系統，以取代亂開支票的浮濫補助。
1,665.183467,981.048133,3.建立完整的老人長期照顧中心，使老人有尊嚴，兒女不受苦
