"page #",x,y,text
1,142.3927995,293.75859904497,
1,161.1127995,310.43040004752,臺北市內湖區清白里第
1,887.2228005,312.81900004789,12
1,994.0062,310.43040004752,屆里長選舉選舉公報
1,1666.986,252.97260003873,臺北市選舉委員會
1,1666.986,326.98659905006,臺北市內湖區公所
1,2057.0332005,310.43040004752,　
1,2127.873,301.51440004616,編印
1,2219.8729995,310.43040004752,
1,148.0618005,454.19919906953,"臺北市第 12 屆里長選舉，經定於中華民國一百零三年十一月二十九日（星期六）上午八時起至下午四時止舉行投票，茲依公職人員選舉罷免法"
1,148.0618005,510.19920007811,第四十七條規定，將候選人所填報之政見及個人資料刊登如下，候選人個人資料係依據候選人所填列資料刊登，如有不實，由候選人自行負責。
1,142.3927995,623.93139909552,"號次 相　片 姓　名"
1,588.1075995,602.33160009221,出　生
1,588.1075995,645.53139909883,年月日
1,695.6682,623.93139909552,"性別 出生地"
1,899.9185995,602.33160009221,推薦之
1,899.9185995,645.53139909883,政　黨
1,1019.2429995,623.93139909552,"學　歷 經　歷 政　　　　　見"
1,158.6812005,808.95159912384,1
1,405.0541995,795.21339912174,"陳 文 中"
1,624.3576,713.00239960916,51
1,624.3576,744.20259911393,年
1,630.2076,775.40259911871,7
1,624.3576,806.60259912348,月
1,624.3576,837.80239962826,10
1,624.3576,869.00239963304,日
1,715.6684005,792.80719962137,男
1,787.2982005,774.20559911853,臺灣省
1,787.2982005,810.20559912404,臺南縣
1,938.5186005,789.19779912082,無
1,1012.2982005,760.59619961644,文化大學青少
1,1012.2982005,788.59620012073,年兒童福利系
1,1012.2982005,816.59619912501,畢業
1,1151.1958005,710.99460010885,一、衛生福利部台南教養院　導
1,1183.1958,732.99459911222,師
1,1151.1958005,754.99459961558,二、清白社區發展協會　總幹事
1,1151.1958005,776.99460011895,三、新北市台南鄉親關懷促進會
1,1183.1958,798.99459912232,顧問
1,1151.1958005,820.99459962569,四、台北市婦女會　顧問
1,1151.1958005,842.99460012906,"五、IARFC 國際認證　財務顧問"
1,1183.1958,864.99459913242,師
1,1406.3140005,687.99459910533,"1. 運用政府資源，並結合里內志工，成立「國小幼童課後安親輔導班」。"
1,1406.3140005,707.99460010839,"2. 運用社區活動中心建立「老人關懷據點」，不讓長者流落街頭。擔任里長期間，每月提撥 5000 元做為該項基金。"
1,1406.3140005,727.99459961145,"3. 美化公寓住宅的防火巷，杜絕成為髒亂與治安之死角。並汰換長年失修的熱感應照明燈。"
1,1406.3140005,747.99459911451,"4. 拒收回扣。里鄰建設服務補助經費、垃圾焚化廠回饋經費等之運用或採購，務必比價，以節省公帑，做更多的建設與服務。"
1,1406.3140005,767.99460011757,"5. 定期實施社區大掃除及消毒作業，以維居民健康。"
1,1406.3140005,787.99459962064,"6.「營造社區健康生活」。定期舉辦政令宣導、健康講座、技藝研習 ( 例如 : 唱歌、韻律舞、排舞、經絡伸展、插花等等 ) 及健行活動。"
1,1406.3140005,807.9945991237,"7. 重要街道巷口監視器，督促確實「錄影存證」，以發揮實質效能。"
1,1406.3140005,827.99460012676,"8. 成立「社區守望相助隊」，結合警察機關加強巡邏，以維護居民、夜歸婦女們的安全。"
1,1406.3140005,847.99459962982,"9. 推動「節能減碳」，協助社區大樓、公寓住戶樓梯間更換 LED 熱感應照明燈，節省電費支出。"
1,1406.3140005,867.99459913288,"10. 傾聽里民聲音，反映民意；追求公平正義，維護權益。"
1,1406.3140005,887.99460013595,"11. 公寓住宅區繼續推展都更，讓清白里全面除舊佈新，增進公共利益。"
1,158.6812005,1035.7231996586,2
1,405.0541995,1021.9848001565,"陳 東 源"
1,624.3576,939.77400014387,47
1,624.3576,970.97419964865,年
1,630.2076,1002.1740001534,1
1,624.3576,1033.3740001582,月
1,630.2076,1064.574000163,5
1,624.3576,1095.7740001678,日
1,715.6684005,1019.5785991561,男
1,787.2982005,1018.977000156,臺北市
1,899.9185995,1015.9692001555,中國國民黨
1,1012.2982005,945.36759914473,一、碧湖國小
1,1012.2982005,973.36759964902,畢業。
1,1012.2982005,1001.3676001533,二、內湖國中
1,1012.2982005,1029.3675991576,畢業。
1,1012.2982005,1057.3675996619,三、祐德高中
1,1012.2982005,1085.3676001662,畢業。
1,1151.1958005,926.76619964188,一、大湖派出所義警，民防顧問。
1,1151.1958005,948.76620014525,二、康寧派出所義警，民防顧問。
1,1151.1958005,970.76619914862,三、康寧國小副會長。
1,1151.1958005,992.76619965199,四、清白里第八屆、九屆、十、
1,1183.1958,1014.7662001554,十一屆里長。
1,1151.1958005,1036.7661991587,五、九十六年度、一百零三年度
1,1183.1958,1058.7661996621,臺北市特優里長。
1,1151.1958005,1080.7662001655,六、九十六年度、一百零三年度
1,1183.1958,1102.7661991688,內政部特優里長。
1,1406.3140005,930.76620014249,一、推動本里金湖路沿線，從路燈、人行道、路樹、廣告看板等改造計劃。
1,1406.3140005,954.76620014617,二、建設里民停車場，爭取捷運內湖站停車場優惠里民停車。
1,1406.3140005,978.76620014984,三、爭取打通清白公園人行道接康寧國小通學步道。
1,1406.3140005,1002.7662001535,四、推動本里睦鄰互助聯誼活動、促進社區情感交流、凝聚里鄰向心力。
1,1406.3140005,1026.7662001572,五、推動本里社教分館暨圖書館設立與新建工程案。
1,1406.3140005,1050.7662001609,六、推動本里老舊中低層房屋辦理都市更新，並解決消防安全、停車、環境等問題，改善市容提升鄉親居住品質。
1,1406.3140005,1074.7662001645,七、推動防治家暴、協助弱勢、關懷老人。
