"page #",x,y,text
1,215.433067,2001.455067,踴躍投票•慎重圈選勿用私章
1,68.031600,711.192000,選舉投票有關規定：
1,68.031600,688.494000,一、投票時間：民國103年11月29日（星期六）上午8時起至下午4時止。
1,68.031600,670.497200,二、選舉人資格：
1,100.159600,652.500400,1.中華民國國民年滿二十歲，即民國83年11月29日（包括當日）以前出生，除受監護宣告
1,117.167600,634.503600,尚未撤銷者外，在各該選舉區內繼續居住四個月以上，即民國103年7月29日（包括當
1,117.167600,616.506800,日）以前遷入設有戶籍，至民國103年11月28日繼續居住者，有市長、市議員、原住民區
1,117.167600,598.510000,長、原住民區民代表、里長選舉投票權。【上項居住期間，在行政區域劃分選舉區者，
1,117.167600,580.513200,仍以行政區域為範圍計算之。但於選舉公告發布（103年8月21日含當日）後，遷入各該
1,117.167600,562.516400,選舉區者，無選舉投票權。】
1,100.159600,544.519600,2.原住民選出之市議員，其選舉人須符合前款規定，並分別具有「平地原住民」或「山地
1,117.167600,526.522800,原住民」身分者為限。
1,68.031600,508.526000,三、選舉人投票應注意事項：
1,100.159600,490.529200,"1. 投開票地點（見投開票所一覽表）。"
1,100.159600,473.201200,"2. 投票時攜帶本人國民身分證、印章及投票通知單；未攜帶投票通知單者，務請記住投票"
1,117.167600,455.873200,通知單上之號碼，於領票時告知發票管理員。
1,100.159600,438.545200,"3. 選舉人應於規定之投票時間內到場投票，逾時不許入場，但已於規定時間內到場，尚未"
1,117.167600,421.217200,投票者仍可投票。選舉人應一次進入投票所投票，離開投票所後，不得再次進入投票所
1,117.167600,403.889200,投票。
1,100.159600,386.561200,"4. 選舉人或其陪同家屬不得攜帶手機及其他攝影器材進入投票所，違反者依公職人員選舉"
1,117.167600,369.233200,罷免法第一百零六條第一項規定，處新臺幣三萬元以上三十萬元以下罰鍰。
1,100.159600,351.905200,"5. 任何人不得於投票所以攝影器材刺探選舉人圈選選舉票內容。違反者依公職人員選舉罷"
1,117.167600,334.577200,免法第一百零六條第二項規定，處五年以下有期徒刑，併科新臺幣五十萬元以下罰金，
1,117.167600,317.249200,查獲之攝影器材沒收之。
1,100.159600,299.921200,"6. 選舉人圈選後，不得將圈選內容出示他人，違者依公職人員選舉罷免法第一百零五條規"
1,117.167600,282.593200,定，處二年以下有期徒刑、拘役或科新臺幣二十萬元以下罰金。
1,100.159600,265.265200,"7. 在投票所或開票所有下列情事之一者，經投票所主任管理員會同主任監察員令其退出，"
1,117.167600,247.268400,而不退出者，依公職人員選舉罷免法第一百零五條之規定，處二年以下有期徒刑、拘役
1,117.167600,229.271600,或科新臺幣二十萬元以下罰金：
1,119.055600,211.274800,"(1) 在場喧嚷或干擾勸誘他人投票或不投票，不服制止。"
1,119.055600,193.278000,"(2) 攜帶武器或危險物品入場。"
1,119.055600,175.281200,"(3) 有其他不正當行為，不服制止。"
1,100.159600,157.284400,"8. 選舉人領得選舉票後，應立即使用選舉機關製備之圈選工具，自行圈選，並將選舉票摺"
1,117.167600,139.287600,疊投入票匭，不得逗留；如將選舉票攜出投票所者，依公職人員選舉罷免法第一百零八
1,117.167600,121.290800,條第一項規定，處一年以下有期徒刑、拘役或科新臺幣一萬五千元以下罰金；如將選舉
1,117.167600,103.294000,票以外之物投入票匭，或故意撕毀領得之選舉票者，依公職人員選舉罷免法第一百一十
1,117.167600,85.297200,條第八項之規定，處新臺幣五千元以上五萬元以下罰鍰。
1,788.031600,714.805200,"9. 在投票所四周三十公尺內，喧嚷或干擾勸誘他人投票或不投票，經警衛人員制止後仍繼"
1,805.039600,697.477200,續為之者，依公職人員選舉罷免法第一百零八條第二項規定，處一年以下有期徒刑、拘
1,805.039600,680.149200,役或科新臺幣一萬五千元以下罰金。
1,788.031600,662.821200,10.選舉票圈選示範圖如下(依公職人員選舉罷免各種書件表冊格式七之(三）地方公職人員
1,805.039600,645.493200,選舉選舉票式樣）：
1,755.903600,627.496400,※請使用選舉委員會製備之圈選工具圈蓋選舉票，選舉票「蓋章」或「按指印」，無效。
1,755.903600,609.499600,四、選舉票顏色：
1,788.031600,591.502800,"1. 市長選舉票為淺黃色。"
1,788.031600,573.642800,"2. 區域議員選舉票為白色。"
1,788.031600,555.782800,"3. 山地原住民議員選舉票為淺綠色。"
1,788.031600,537.922800,另應於右上角加印直徑三公分紅色圓圈，
1,788.031600,520.062800,並於圓圈內加印「山地原住民」字樣。
1,788.031600,502.202800,4.平地原住民議員選舉票為淺藍色。
1,788.031600,484.342800,　另應於右上角加印直徑三公分紅色圓
1,788.031600,466.482800,　圈，並於圓圈內加印「平地原住民」字樣。
1,788.031600,448.622800,"5. 原住民區長選舉票為金黃色。"
1,788.031600,430.762800,"6. 原住民區民代表選舉票為淺橘色。"
1,788.031600,412.902800,"7. 里長選舉票為粉紅色。"
1,755.903600,395.042800,五、選舉票有下列情形之一者無效：
1,788.031600,377.046000,"1. 圈選二人以上。"
1,788.031600,359.186000,"2. 不用選舉委員會製發之選舉票。"
1,788.031600,341.326000,"3. 所圈位置不能辨別為何人。"
1,788.031600,323.466000,"4. 圈後加以塗改。"
1,788.031600,305.606000,"5. 簽名、蓋章、按指印、加入任何文字或符號。"
1,788.031600,287.746000,"6. 將選舉票撕破致不完整。"
1,788.031600,269.886000,"7. 將選舉票污染致不能辨別所圈選為何人。"
1,788.031600,252.026000,"8. 不加圈完全空白。"
1,788.031600,234.166000,"9. 不用選舉委員會製備之圈選工具。"
1,755.903600,216.306000,六、妨害選舉之處罰：
