"page #",x,y,text
1,618.1542,593.69339986011,"新 興 國 小 、 南"
1,618.1542,641.71739984879,"新 國 中 、 育 德"
1,618.1542,689.69339983749,"工 商 畢"
1,400.2636,959.69339977387,34
1,400.2636,1021.7294007593,01
1,400.2636,1087.7174007437,15
1,400.2636,991.70900076633,年
1,400.2636,1055.6930007513,月
1,400.2636,1119.7010007362,日
1,458.235867,1039.709000755,男
1,400.2636,559.70900086812,40
1,400.2636,621.71900085351,11
1,400.2636,687.68099983796,01
1,400.2636,589.69340086105,年
1,400.2636,653.70140084597,月
1,400.2636,717.70940083089,日
1,458.235867,639.70940084927,男
1,812.0292,479.69339988697,台灣紙業公司產業工會
1,788.0410005,511.70939987943,　第16、17理事、第18、
1,788.0410005,541.70939987236,　19屆常務監事。
1,812.0292,575.69339986435,南紙社區發展協會第１
1,788.0410005,609.70139985634,　屆常務理事、第２３５
1,788.0410005,641.71739984879,　屆理事長。現任第５屆
1,788.0410005,671.71739984173,　理事長。
1,812.0292,703.70939983419,新營南梓國小家長會常
1,788.0410005,737.71739982617,　務委員。
1,812.0292,771.72539981816,南紙社區複式童軍團主
1,788.0410005,801.72539981109,　任委員。
1,788.0410005,479.30939988706,
1,788.0410005,577.30139986397,
1,788.0410005,705.31739983381,
1,788.0410005,771.29339981826,
1,1093.9145385,463.70939989074,專職里長，服務里民。全力配合市政，加強
1,1069.9263375,485.71739988555,　地方建設。
1,1093.9145385,511.73339987942,社區公園化：繼續推動台糖舊五分車廢棄鐵
1,1069.9263375,533.71739987424,　路約二萬餘平方公尺綠化工作。認養南梓國
1,1069.9263375,557.71739986859,　小附幼校園綠地環境清理綠化工作。
1,1093.9145385,579.7253998634,武賢宮為里民信仰中心，全力支持協助募款
1,1069.9263375,605.71739985728,　，早日完成各項改建工程。
1,1093.9145385,627.72539985209,在社區之各項成果展現，團結鄉親里民，擴
1,1069.9263375,651.74939984643,　大服務里民層面。
1,1093.9145385,677.74139984031,配合地方警政機關，持續做好維護社區治安
1,1069.9263375,699.74939983512,　工作，並關懷弱勢族群。
1,1093.9145385,723.74939982947,積極爭取建設經費，協助地方各項公共設施
1,1069.9263375,745.75739982428,　之興革。
1,1069.9263375,771.77339981815,　如：道路維修、排水、路燈等之維護整治。
1,1093.9145385,793.75739981297,定期召開里民大會，擴大里民參與層面，聽
1,1069.9263375,817.75739980731,　取建言，以作為施政之參考。
1,1069.9263375,464.21339989062,
1,1069.9263375,512.21339987931,
1,1069.9263375,582.22139986281,
1,1069.9263375,630.2213998515,
1,1069.9263375,678.22139984019,
1,1069.9263375,724.22939982935,
1,1069.9263375,796.20539981239,
1,616.1415585,941.78939977809,新營國小畢業
1,616.1415585,971.70899977104,。鹽水中學初
1,616.1415585,1003.7009997635,中部畢業。教
1,616.1415585,1035.692999756,育部專科畢業
1,616.1415585,1067.6849997484,程度自學進修
1,616.1415585,1101.6929997404,學力鑑定考試
1,616.1415585,1133.6849997329,及格。
1,788.0410005,893.68499978942,台南縣木工工會理監事、
1,788.0410005,923.68499978235,南梓國小家長會委員、會
1,788.0410005,957.69299977434,長、台灣更生保護會輔導
1,788.0410005,989.6849997668,員、中華民國營造建築技
1,788.0410005,1019.6849997597,術協會理事、新營市第3~
1,788.0410005,1053.6929997517,8屆南紙里長、台南市新
1,788.0410005,1087.7009997437,營區第一屆南紙里長、行
1,788.0410005,1117.7009997366,政院勞委會勞工安全衛生
1,788.0410005,1151.7089997286,甲種業務主管、台南市
1,788.0410005,1183.7009997211,年度特優里長
1,1027.9200405,1151.7089997286,102
1,1093.9145385,853.70099979885,全力配合市政，加強地方建設。
1,1093.9145385,879.69299979272,促進和諧團結，改善居住環境。
1,1093.9145385,909.69299978565,爭取嘉南大圳（太子路139巷至南紙街）武
1,1069.9263375,939.69299977858,　賢宮前水路改建為鋼筋水泥矩型溝，並經嘉
1,1069.9263375,965.68499977246,　南農田水利會納入計劃將編列年度預算改善
1,1069.9263375,993.69299976586,　擬繼續爭取促請早日設計發包，使里民多一
1,1069.9263375,1023.6929997588,　處休閒運動之場所。
1,1093.9145385,1049.6849997527,南紙里各位鄉親精神寄託之武賢宮，細部工
1,1069.9263375,1077.6929997461,　程能早日完成，儘快進行安座入火大典，來
1,1069.9263375,1109.6849997385,　完成大家期待建廟大業。
