"page #",x,y,text
1,67.304000,1844.560400,臺北市松山區復建里第
1,619.870933,1843.451333,12
1,675.127600,1844.560400,屆里長選舉選舉公報
1,1172.437867,1844.560400,
1,1195.086667,1875.760933,臺北市選舉委員會
1,1195.086667,1839.481087,臺北市松山區公所
1,1436.976400,1844.560400,
1,1459.625200,1857.486667,編印
1,1520.097600,1857.601600,
1,49.133867,1745.083467,臺北市松山區復建里第12屆里長選舉，經定於中華民國一百零三年十一月二十九日(星期六)上午八時起至下午四時止舉行投票。茲依公職人員選舉罷
1,49.133867,1707.280574,免法第四十七條規定，將候選人所填之政見及個人資料刊登如下，候選人個人資料係依據候選人所填列資料刊登，如有不實，由候選人自行負責。
1,49.133867,1631.697467,"號次 相    片 姓　　名 出生年月日 性別"
1,529.714533,1631.697600,"出生地 推薦之政黨"
1,767.061733,1631.697600,"學   歷 經     歷 政               見"
1,56.618667,1511.655067,1
1,219.461067,1516.875467,林坤信
1,353.433733,1520.466133,35年5月31日
1,475.822000,1519.748000,男
1,532.665981,1531.086560,臺灣省
1,532.665981,1508.409440,宜蘭縣
1,622.024533,1519.748000,中國國民黨
1,728.934667,1523.620667,淡江大學英國語文學系畢業
1,899.442367,1546.951667,凱鼎國際貿易有限公司負責人
1,899.442367,1535.280667,松山區復建里幸福農場場長
1,899.442367,1523.609667,松山區復建社區發展協會監事
1,899.442367,1511.938667,松山區公所關懷公益團體代表
1,899.442367,1500.267667,新北市濰精慈善會執行委員
1,56.618667,1360.474000,2
1,219.461067,1365.694533,李萬益
1,357.685733,1369.285200,41年3月2日
1,475.822000,1368.567067,"男 臺北市 無"
1,728.934667,1378.272933,1.省立臺北北商高職畢業
1,728.934667,1366.601933,2.中國文化學院經濟系畢業
1,899.442367,1419.104933,1.菲律賓首都銀行臺北分行經理退休
1,899.442367,1407.433933,2.財團法人中國青年和平團食物銀行
1,905.909567,1395.762933,志工
1,899.442367,1384.091933,3.財團法人華山社會福利慈善事業基
1,905.909567,1372.420933,金會志工
1,899.442367,1360.749933,4.長生學慈善基金會志工
1,899.442367,1349.078933,5.技嘉建源電腦教室講師
1,899.442367,1337.407933,6.財團法人七信文教基金會健康講師
1,899.442367,1325.736933,7.松山區建源社區發展協會理事長
1,52.913467,1250.872667,"第628投票所開票所地點：臺北市松山區光復南路46巷1之2號（門諾會光復教會）  復建里1-2、5、7、9鄰"
1,52.913467,1175.282000,"第629投票所開票所地點：臺北市松山區八德路3段158巷7弄20號（復建區民活動中心） 復建里6、11、12、14鄰"
1,52.913467,1099.691333,"第630投票所開票所地點：臺北市松山區光復南路32巷3號（台北蒙恩堂）  復建里3、4、8、10、13鄰"
1,1067.532933,1588.597600,1‧財務透明，里民監督：財務繼續公佈於網路上，由里
1,1079.026833,1576.926600,民共同監督，社區共享並共創互信互愛的美好社區。
1,1067.532933,1565.255600,"2‧善用資源，里民共享：爭取各項補助金，加強 里內排"
1,1079.026833,1553.584600,水溝清理消毒、巷道整平更新，及公共停車位之改
1,1079.026833,1541.913600,"善。利用手機軟體 交流訊 息。"
