"page #",x,y,text
1,1411.773333,2458.440933,"學　歷 經　歷 政　　　　　　　　　　　　　　見"
1,1033.193333,2264.184933,10
1,1033.193333,2003.397333,11
1,1033.193333,1742.609733,12
1,1033.193333,1481.818533,13
1,1033.193333,1221.030933,14
1,1033.193333,960.243333,15
1,1033.193333,699.455733,16
1,1033.193333,438.672933,17
1,421.544000,2458.440933,"學　歷 經　歷 政　　　　　　　　　　　　　　見"
1,47.726000,2264.184933,１
1,47.726000,2003.397333,２
1,47.726000,1742.609733,３
1,47.726000,1481.818533,４
1,47.726000,1221.030933,５
1,47.726000,960.243333,６
1,47.726000,699.455733,７
1,47.726000,438.668133,８
1,53.486133,177.512800,9
1,53.486133,2482.676933,
1,1044.016000,2482.676933,
1,1446.066667,275.112667,"你賄選 我翻臉 抓賄行動 全民亮出來"
1,1446.066667,243.898418,檢舉專線：0800-024-099
1,1446.066667,212.699600,臺灣臺南地方法院檢察署
1,1446.066667,181.500132,檢舉電話：06-2959489
1,1446.066667,150.300665,檢舉傳真：06-2959656
1,1446.066667,119.086417,檢舉信箱：臺南市郵局第64支局第64信箱
1,1446.066667,87.886949,"全民反賄網 http://www.moj2010.com"
1,1270.890667,1806.315600,32
1,1270.890667,1782.315600,年
1,1276.864000,1758.315600,7
1,1270.890667,1734.315600,月
1,1270.890667,1710.315600,24
1,1270.890667,1686.315600,日
1,280.654667,2068.678267,38
1,280.654667,2044.678267,年
1,286.628000,2020.678267,8
1,280.654667,1996.678267,月
1,280.654667,1972.678267,20
1,280.654667,1948.678267,日
1,280.654667,241.272800,54
1,280.654667,217.272800,年
1,286.628000,193.272800,9
1,280.654667,169.272800,月
1,280.654667,145.272800,13
1,280.654667,121.272800,日
1,619.966667,305.446267,【治水】徹底疏濬整治柴頭港溪、大灣大排....等排水系統，並於低窪地區廣設抽水
1,663.432267,285.446267,站，讓永康免於淹水之苦。
1,619.966667,265.446267,【交通】1、爭取鐵路地下化延伸至永康，打通大橋、六甲頂地區交通任督二脈。
1,663.432267,245.446267,2、建設鹽水溪雙堤交通動線，迅速疏通台南、永康、新市交通流量。
1,619.966667,225.446267,【建設】1、力促砲校儘速遷移，結合永康、南科新市與台南東區成為大台南完整黃金
1,663.432267,205.446267,"　 都會中心。"
1,663.432267,185.446267,2、督促眷村改建增加綠地與運動休閒設施比率，提升居住環境品質。
1,619.966667,165.446267,"【社福】1、強烈主張生育補助一胎1萬元，育兒津貼不論幾胎二歲前每月一律補助 　"
1,663.432267,145.446267,"　 3000元。"
1,663.432267,125.446267,2、65歲以上老人免費裝假牙、免費施打肺炎疫苗。
1,419.529333,305.446267,台南市公園國
1,419.529333,286.779600,小。
1,419.529333,268.112933,台南崑山高級
1,419.529333,249.446267,中學。
1,419.529333,230.779600,台南崑山科技
1,419.529333,212.112933,大學二專畢
